,contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,translator_type,url,utc_offset,verified
0,False,2010-02-24 04:58:08,False,False,"Research fellow at @FDD. Co-author of The Last Palestinian: The Rise and Reign of Mahmoud Abbas. Michigander, Spartan, student of the banjo.","{'url': {'urls': [{'url': 'https://t.co/tlA1fOvsXl', 'expanded_url': 'http://www.randomhousebooks.com/books/552208/', 'display_url': 'randomhousebooks.com/books/552208/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",9158,False,3456,False,1737,True,False,116982867,116982867,False,False,en,155,Washington DC,Grant Rumley,False,C0DEED,http://pbs.twimg.com/profile_background_images/636645015/0lixwaaiyqb5xi3e8iqz.jpeg,https://pbs.twimg.com/profile_background_images/636645015/0lixwaaiyqb5xi3e8iqz.jpeg,False,https://pbs.twimg.com/profile_banners/116982867/1451531592,http://pbs.twimg.com/profile_images/935269779065266176/s1XFp1Xw_normal.jpg,https://pbs.twimg.com/profile_images/935269779065266176/s1XFp1Xw_normal.jpg,34861,C0DEED,DDEEF6,333333,True,False,GrantRumley,"{'created_at': 'Fri Jan 19 21:21:18 +0000 2018', 'id': 954463803558760448, 'id_str': '954463803558760448', 'text': 'RT @Citylajobs: https://t.co/rVbTTIAFBR https://t.co/At6GOD6MP5', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Citylajobs', 'name': 'CityLosAngeles-Jobs', 'id': 3038614766, 'id_str': '3038614766', 'indices': [3, 14]}], 'urls': [{'url': 'https://t.co/rVbTTIAFBR', 'expanded_url': 'https://www.governmentjobs.com/careers/lacity/jobs/1884407/graphics-designer-1670', 'display_url': 'governmentjobs.com/careers/lacity…', 'indices': [16, 39]}], 'media': [{'id': 954084811085316096, 'id_str': '954084811085316096', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'url': 'https://t.co/At6GOD6MP5', 'display_url': 'pic.twitter.com/At6GOD6MP5', 'expanded_url': 'https://twitter.com/Citylajobs/status/954084813790728193/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 614, 'resize': 'fit'}, 'large': {'w': 768, 'h': 614, 'resize': 'fit'}}, 'source_status_id': 954084813790728193, 'source_status_id_str': '954084813790728193', 'source_user_id': 3038614766, 'source_user_id_str': '3038614766'}]}, 'extended_entities': {'media': [{'id': 954084811085316096, 'id_str': '954084811085316096', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'url': 'https://t.co/At6GOD6MP5', 'display_url': 'pic.twitter.com/At6GOD6MP5', 'expanded_url': 'https://twitter.com/Citylajobs/status/954084813790728193/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 614, 'resize': 'fit'}, 'large': {'w': 768, 'h': 614, 'resize': 'fit'}}, 'source_status_id': 954084813790728193, 'source_status_id_str': '954084813790728193', 'source_user_id': 3038614766, 'source_user_id_str': '3038614766'}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Jan 18 20:15:20 +0000 2018', 'id': 954084813790728193, 'id_str': '954084813790728193', 'text': 'https://t.co/rVbTTIAFBR https://t.co/At6GOD6MP5', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rVbTTIAFBR', 'expanded_url': 'https://www.governmentjobs.com/careers/lacity/jobs/1884407/graphics-designer-1670', 'display_url': 'governmentjobs.com/careers/lacity…', 'indices': [0, 23]}], 'media': [{'id': 954084811085316096, 'id_str': '954084811085316096', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'url': 'https://t.co/At6GOD6MP5', 'display_url': 'pic.twitter.com/At6GOD6MP5', 'expanded_url': 'https://twitter.com/Citylajobs/status/954084813790728193/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 614, 'resize': 'fit'}, 'large': {'w': 768, 'h': 614, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 954084811085316096, 'id_str': '954084811085316096', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DT2XFKpWAAAu9cn.jpg', 'url': 'https://t.co/At6GOD6MP5', 'display_url': 'pic.twitter.com/At6GOD6MP5', 'expanded_url': 'https://twitter.com/Citylajobs/status/954084813790728193/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 614, 'resize': 'fit'}, 'large': {'w': 768, 'h': 614, 'resize': 'fit'}}}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 29406, 'favorite_count': 72567, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, 'is_quote_status': False, 'retweet_count': 29406, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",19968,Jerusalem,none,https://t.co/tlA1fOvsXl,7200.0,True
0,False,2010-02-10 15:37:53,True,False,"Columnist Boston Globe. Author, American Maelstrom https://t.co/DRrG8DApte","{'description': {'urls': [{'url': 'https://t.co/DRrG8DApte', 'expanded_url': 'http://www.amazon.com/American-Maelstrom-Election-Politics-Division/dp/019977756X', 'display_url': 'amazon.com/American-Maels…', 'indices': [51, 74]}]}}",8720,False,59143,False,2406,True,False,113061485,113061485,False,False,en,1751,Brooklyn NY,Michael Cohen,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/113061485/1515241965,http://pbs.twimg.com/profile_images/723162489668657152/ltPfIxP6_normal.jpg,https://pbs.twimg.com/profile_images/723162489668657152/ltPfIxP6_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,speechboy71,"{'created_at': 'Sun Jan 21 22:12:25 +0000 2018', 'id': 955201445015556097, 'id_str': '955201445015556097', 'text': 'I really hope Jason Mendoza is able to watch this game in the Bad Place', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 50, 'favorited': False, 'retweeted': False, 'lang': 'en'}",91509,Central Time (US & Canada),none,,-21600.0,False
0,False,2010-02-05 13:33:20,False,False,"Twin Dad. Gringozolano in Chicago. Constitution junkie. Teach @KelloggSchool, consult on LatAm geopolitics. Sometime journo & talking head. Qui RT non consentit","{'url': {'urls': [{'url': 'https://t.co/t5TMaBY0TP', 'expanded_url': 'http://www.kellogg.northwestern.edu/faculty/directory/lansberg-rodriguez_daniel.aspx', 'display_url': 'kellogg.northwestern.edu/faculty/direct…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",1278,False,2447,False,1158,True,True,111593098,111593098,False,False,en,103,d-lansberg@kellogg.northwestern.edu,Daniel Lansberg R,False,0,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/111593098/1457311450,http://pbs.twimg.com/profile_images/923323113227542528/DQASeAGd_normal.jpg,https://pbs.twimg.com/profile_images/923323113227542528/DQASeAGd_normal.jpg,1B95E0,0,0,0,False,False,DLansberg,"{'created_at': 'Sat Jan 20 01:44:45 +0000 2018', 'id': 954530102460772352, 'id_str': '954530102460772352', 'text': '@jprollert Pilot’s lounge chatter?', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jprollert', 'name': 'John Paul Rollert', 'id': 1638420158, 'id_str': '1638420158', 'indices': [0, 10]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 954417591681994752, 'in_reply_to_status_id_str': '954417591681994752', 'in_reply_to_user_id': 1638420158, 'in_reply_to_user_id_str': '1638420158', 'in_reply_to_screen_name': 'jprollert', 'geo': None, 'coordinates': None, 'place': {'id': '1d9a5370a355ab0c', 'url': 'https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', 'place_type': 'city', 'name': 'Chicago', 'full_name': 'Chicago, IL', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",6048,Central Time (US & Canada),none,https://t.co/t5TMaBY0TP,-21600.0,True
0,False,2010-01-29 01:25:29,False,False,Freelance covering migration & security out in the world outside Washington. On leave from @ForeignPolicy. @fpinterrupted & @IWMF fellow. Words are power.,"{'url': {'urls': [{'url': 'https://t.co/0Ldeswg7M0', 'expanded_url': 'http://foreignpolicy.com/author/molly-otoole', 'display_url': 'foreignpolicy.com/author/molly-o…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",3823,False,9027,False,3244,True,False,109431937,109431937,False,False,en,453,West Africa,Molly O'Toole,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,https://pbs.twimg.com/profile_banners/109431937/1496567374,http://pbs.twimg.com/profile_images/3161583428/c731fbd80b105442db97d363443c7c98_normal.png,https://pbs.twimg.com/profile_images/3161583428/c731fbd80b105442db97d363443c7c98_normal.png,89C9FA,0,0,0,True,False,mollymotoole,"{'created_at': 'Sun Jan 21 07:16:42 +0000 2018', 'id': 954976028220260352, 'id_str': '954976028220260352', 'text': 'RT @nytimesworld: The trafficking kingpin and his family played a key role in a criminal syndicate that has smuggled poached items includin…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nytimesworld', 'name': 'New York Times World', 'id': 1877831, 'id_str': '1877831', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Jan 21 05:44:02 +0000 2018', 'id': 954952710066982913, 'id_str': '954952710066982913', 'text': 'The trafficking kingpin and his family played a key role in a criminal syndicate that has smuggled poached items in… https://t.co/Nz1dSZr7He', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Nz1dSZr7He', 'expanded_url': 'https://twitter.com/i/web/status/954952710066982913', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 38, 'favorite_count': 55, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 38, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",18896,Eastern Time (US & Canada),none,https://t.co/0Ldeswg7M0,-18000.0,True
0,False,2009-09-13 20:50:02,False,False,Cofounder @catchybigdata #DNI @google @princeton @lastampa @uniluiss @cfr_org @raistoria @theatlantic @wef https://t.co/5jRBTdTLQR facebook riotta.it,"{'url': {'urls': [{'url': 'https://t.co/5jRBTdTLQR', 'expanded_url': 'http://www.riotta.it', 'display_url': 'riotta.it', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/5jRBTdTLQR', 'expanded_url': 'http://www.riotta.it', 'display_url': 'riotta.it', 'indices': [107, 130]}]}}",8629,False,272911,False,2383,False,False,73971750,73971750,False,False,en,2456,,Gianni Riotta,False,B80E02,http://pbs.twimg.com/profile_background_images/829178607/fa4641366a2de42c1f0fcac7c7945942.jpeg,https://pbs.twimg.com/profile_background_images/829178607/fa4641366a2de42c1f0fcac7c7945942.jpeg,True,https://pbs.twimg.com/profile_banners/73971750/1501487717,http://pbs.twimg.com/profile_images/847443214776717317/kgeNYZIP_normal.jpg,https://pbs.twimg.com/profile_images/847443214776717317/kgeNYZIP_normal.jpg,3100B8,0,96BCEB,3A3940,True,False,riotta,"{'created_at': 'Sun Jan 21 18:47:03 +0000 2018', 'id': 955149760285028353, 'id_str': '955149760285028353', 'text': '@mriotta https://t.co/feMgmXmgCP', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mriotta', 'name': 'Michele Riotta', 'id': 280633134, 'id_str': '280633134', 'indices': [0, 8]}], 'urls': [{'url': 'https://t.co/feMgmXmgCP', 'expanded_url': 'https://twitter.com/RANDCorporation/status/955148999916269568', 'display_url': 'twitter.com/RANDCorporatio…', 'indices': [9, 32]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 280633134, 'in_reply_to_user_id_str': '280633134', 'in_reply_to_screen_name': 'mriotta', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 955148999916269568, 'quoted_status_id_str': '955148999916269568', 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",134452,Eastern Time (US & Canada),regular,https://t.co/5jRBTdTLQR,-18000.0,True
0,False,2009-09-02 19:16:44,False,False,Staff writer at The Atlantic. All views my own. Retweets not endorsements. Void where prohibited.,{'description': {'urls': []}},13043,False,167411,False,1995,False,False,71048726,71048726,False,False,en,3971,"Washington, DC",Julia Ioffe,False,C0DEED,http://pbs.twimg.com/profile_background_images/882695789/7eee7ef905ecf0888b7e3acfdb95e52b.jpeg,https://pbs.twimg.com/profile_background_images/882695789/7eee7ef905ecf0888b7e3acfdb95e52b.jpeg,False,https://pbs.twimg.com/profile_banners/71048726/1467733106,http://pbs.twimg.com/profile_images/395174322/octoberist_twitter_normal.jpg,https://pbs.twimg.com/profile_images/395174322/octoberist_twitter_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,False,juliaioffe,"{'created_at': 'Thu Jan 18 22:54:24 +0000 2018', 'id': 954124845322731521, 'id_str': '954124845322731521', 'text': 'Interesting. https://t.co/RD1XQJ50wu', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RD1XQJ50wu', 'expanded_url': 'https://twitter.com/RichardHaass/status/954080795076976640', 'display_url': 'twitter.com/RichardHaass/s…', 'indices': [13, 36]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 954080795076976640, 'quoted_status_id_str': '954080795076976640', 'retweet_count': 18, 'favorite_count': 59, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",31830,Ljubljana,none,,3600.0,True
0,False,2009-09-01 01:59:14,False,False,"Associate Professor, Indiana University Contributing Editor, Foreign Policy. Author, @RoughJusticeICC https://t.co/PX51Z7ZBJm","{'description': {'urls': [{'url': 'https://t.co/PX51Z7ZBJm', 'expanded_url': 'http://amzn.com/0199844135', 'display_url': 'amzn.com/0199844135', 'indices': [102, 125]}]}}",165,False,6943,False,394,True,False,70567706,70567706,False,False,en,377,"Bloomington, IN",David Bosco,False,9AE4E8,http://pbs.twimg.com/profile_background_images/33565654/UN_security_council_2005.jpg,https://pbs.twimg.com/profile_background_images/33565654/UN_security_council_2005.jpg,True,,http://pbs.twimg.com/profile_images/3440938529/2330f3b8ec897bd5eac8262cfbaf78c1_normal.jpeg,https://pbs.twimg.com/profile_images/3440938529/2330f3b8ec897bd5eac8262cfbaf78c1_normal.jpeg,0084B4,BDDCAD,DDFFCC,333333,True,False,multilateralist,"{'created_at': 'Sun Jan 21 16:24:25 +0000 2018', 'id': 955113867478224896, 'id_str': '955113867478224896', 'text': 'That’s pretty cheeky https://t.co/ziYEb7dspD', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ziYEb7dspD', 'expanded_url': 'https://twitter.com/julianku/status/955111454616817665', 'display_url': 'twitter.com/julianku/statu…', 'indices': [21, 44]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 955111454616817665, 'quoted_status_id_str': '955111454616817665', 'retweet_count': 3, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",9016,Quito,none,,-18000.0,False
0,False,2009-07-28 02:23:28,False,False,"political scientist, author, prof at nyu, columnist at time, president @eurasiagroup, @gzeromedia. if you lived here, you'd be home now.","{'url': {'urls': [{'url': 'https://t.co/RyT2ScT8cy', 'expanded_url': 'http://www.ianbremmer.com', 'display_url': 'ianbremmer.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",574,False,348042,True,1197,False,False,60783724,60783724,False,False,en,7710,,ian bremmer,False,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/60783724/1515416874,http://pbs.twimg.com/profile_images/935214204658900992/vGPSlT2T_normal.jpg,https://pbs.twimg.com/profile_images/935214204658900992/vGPSlT2T_normal.jpg,3489B3,FFFFFF,C0DFEC,333333,True,False,ianbremmer,"{'created_at': 'Mon Jan 22 00:05:05 +0000 2018', 'id': 955229796866412544, 'id_str': '955229796866412544', 'text': 'Devin Stewart definitely has a rat in his pocket. Here’s a fun little rant on how Fire &amp; Fury (and all those tweets… https://t.co/wuM6ZJJOhB', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wuM6ZJJOhB', 'expanded_url': 'https://twitter.com/i/web/status/955229796866412544', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [121, 144]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 954437115961643008, 'quoted_status_id_str': '954437115961643008', 'retweet_count': 2, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",28291,Eastern Time (US & Canada),none,https://t.co/RyT2ScT8cy,-18000.0,True
0,False,2009-07-15 17:35:22,True,False,Senior National Security Counsel at Human Rights Watch (reduced tweeting while on Sabbatical until mid-December),"{'url': {'urls': [{'url': 'https://t.co/rkAVbnU4jd', 'expanded_url': 'https://www.hrw.org/about/people/laura-pitter', 'display_url': 'hrw.org/about/people/l…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",202,False,6266,False,304,False,True,57079811,57079811,False,False,en,258,New York,Laura Pitter,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/57079811/1472389090,http://pbs.twimg.com/profile_images/452880171712802816/bZ-KMTgI_normal.jpeg,https://pbs.twimg.com/profile_images/452880171712802816/bZ-KMTgI_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Laurapitter,"{'created_at': 'Sun Jan 21 17:25:50 +0000 2018', 'id': 955129323928915968, 'id_str': '955129323928915968', 'text': '“The brutal wars have to stop and we all need to step up our generosity and assistance.... We have no excuse. We ca… https://t.co/DgxIitf0kx', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DgxIitf0kx', 'expanded_url': 'https://twitter.com/i/web/status/955129323928915968', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",3827,Pacific Time (US & Canada),none,https://t.co/rkAVbnU4jd,-28800.0,True
0,False,2009-06-26 16:00:46,False,False,Writer in China. Bylines @NewYorker @ForeignPolicy @Sciencemagazine @TechReview. Reporting how science tech culture $ collide. Ex-Asia @Technology reporter,"{'url': {'urls': [{'url': 'https://t.co/ioOm4R57jC', 'expanded_url': 'http://www.christina-larson.com', 'display_url': 'christina-larson.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",9375,False,19598,False,2613,False,False,51112072,51112072,False,False,en,914,Beijing,Christina Larson ??,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,https://pbs.twimg.com/profile_banners/51112072/1501550716,http://pbs.twimg.com/profile_images/891852862296281088/wNls3trs_normal.jpg,https://pbs.twimg.com/profile_images/891852862296281088/wNls3trs_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,larsonchristina,"{'created_at': 'Mon Jan 22 00:28:53 +0000 2018', 'id': 955235786596601856, 'id_str': '955235786596601856', 'text': 'RT @EBKania: Very fascinating story on how China has emerged as a leader in CRISPR trials in humans https://t.co/pTySxBAtzR', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EBKania', 'name': 'Elsa Kania', 'id': 847110914323177472, 'id_str': '847110914323177472', 'indices': [3, 11]}], 'urls': [{'url': 'https://t.co/pTySxBAtzR', 'expanded_url': 'https://twitter.com/preetika_rana/status/955160788339060736', 'display_url': 'twitter.com/preetika_rana/…', 'indices': [100, 123]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Jan 22 00:07:24 +0000 2018', 'id': 955230381610958848, 'id_str': '955230381610958848', 'text': 'Very fascinating story on how China has emerged as a leader in CRISPR trials in humans https://t.co/pTySxBAtzR', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pTySxBAtzR', 'expanded_url': 'https://twitter.com/preetika_rana/status/955160788339060736', 'display_url': 'twitter.com/preetika_rana/…', 'indices': [87, 110]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 955160788339060736, 'quoted_status_id_str': '955160788339060736', 'retweet_count': 3, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 955160788339060736, 'quoted_status_id_str': '955160788339060736', 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",11292,Beijing,none,https://t.co/ioOm4R57jC,28800.0,False
